TX,30.7231,-96.0943
TX,30.72681818,-94.82404773
LA,30.7308,-90.6098
AL,30.7545,-87.801
LA,30.7554,-89.9131
TX,30.7587,-103.9249
TX,30.7654,-98.0408
FL,30.7668375,-86.18598125
FL,30.7693,-84.9471
AL,30.7782,-88.2592
TX,30.7848,-94.3723
GA,30.7848,-83.817
TX,30.797,-98.2445
GA,30.7975,-83.5504
GA,30.7985,-81.7207
FL,30.80349583,-85.20805833
TX,30.8123,-97.5925
GA,30.81485593,-84.03079492
MS,30.8171,-89.5882
LA,30.821,-91.1121
FL,30.8257,-85.7357
LA,30.8277,-93.2494
LA,30.8281,-91.4486
GA,30.83531304,-84.22103913
TX,30.8382,-99.8153
AL,30.8395,-88.0968
TX,30.8396,-97.7953
LA,30.8404,-91.2292
LA,30.8436,-90.063
TX,30.847,-96.8972
FL,30.8486,-85.9771
TX,30.853,-95.4035
AL,30.8571,-88.0589
GA,30.85822315,-83.30521065
GA,30.8589,-81.972
FL,30.8606,-86.6972
FL,30.8657,-86.9838
LA,30.8764,-92.1308
MS,30.8808,-88.5922
AL,30.8833,-87.7263
TX,30.8878,-96.0828
LA,30.8951,-90.4835
TX,30.897,-100.5393
TX,30.898,-97.3791
GA,30.9128,-81.6541
FL,30.9136,-85.5112
GA,30.91398065,-84.60298387
TX,30.9259,-94.0738
TX,30.9287,-97.5819
FL,30.9537,-87.3336
AL,30.9582,-88.178
TX,30.9692,-95.3486
LA,30.9766,-92.5851
GA,30.9966,-83.3605
AL,31.0002,-87.2608
TX,31.0014,-96.6719
MS,31.0107,-89.4561
GA,31.0107,-83.8752
TX,31.0442,-93.6322
TX,31.045,-97.5087
LA,31.0466,-93.2054
LA,31.0483,-92.5198
AL,31.0528,-85.3018
TX,31.05850704,-97.78439355
GA,31.0621,-83.2238
GA,31.0682,-83.6238
LA,31.0759,-91.8592
TX,31.0832,-97.6115
TX,31.0835,-97.6597
TX,31.0901,-95.0795
TX,31.0904,-96.9409
AL,31.0906,-88.2656
TX,31.0954,-100.4025
AL,31.0954,-85.7324
AL,31.0971,-87.8243
GA,31.0974,-84.1974
TX,31.09782148,-97.3460349
TX,31.1021,-96.4155
AL,31.1053,-85.5202
MS,31.1054,-90.4671
AL,31.108,-86.3622
GA,31.12,-83.0462
LA,31.12078205,-93.18262564
GA,31.1265,-83.4408
GA,31.14,-81.8314
AL,31.14022857,-87.07442857
TX,31.1451,-99.3478
MS,31.1468,-90.0908
GA,31.1532,-84.6795
MS,31.1535,-88.6858
MS,31.1569,-89.4003
GA,31.1584,-81.971
AL,31.16535294,-87.49822941
TX,31.1703,-98.2232
MS,31.1807,-91.3728
LA,31.1838,-92.0153
GA,31.184556,-83.821836
TX,31.1943,-102.0877
TX,31.1961,-94.7447
TX,31.198,-97.2441
TX,31.2002,-97.9921
MS,31.2032,-90.3956
GA,31.20544727,-82.34733273
AL,31.20767767,-85.42901023
GA,31.2107,-83.2106
TX,31.2131,-94.4999
LA,31.215,-93.3729
TX,31.2154,-98.7627
GA,31.2163,-81.3666
MS,31.217,-89.811
MS,31.222,-91.027
TX,31.2227,-101.9379
TX,31.2371,-94.1994
TX,31.2379,-99.8895
MS,31.2442,-89.9146
TX,31.2501,-98.3808
GA,31.25419231,-81.52692517
TX,31.2626,-95.8465
GA,31.2635,-82.8357
AL,31.2675,-85.6252
AL,31.26791765,-86.55498529
LA,31.27253966,-92.48309106
MS,31.2732,-90.4479
TX,31.2785,-104.5365
TX,31.2836,-95.4827
TX,31.29,-99.1261
LA,31.29095,-92.3914725
TX,31.291,-97.3684
AL,31.2936,-86.2595
MS,31.29504932,-89.36069521
TX,31.296,-101.53
TX,31.3006,-96.6116
GA,31.3032,-84.3703
AL,31.3076,-85.8806
TX,31.3086,-103.5892
TX,31.31522324,-94.74656595
TX,31.3172,-96.1713
GA,31.3226,-83.8578
MS,31.3249,-89.177
GA,31.3274,-83.6051
TX,31.3281,-93.8082
GA,31.3306,-82.2566
GA,31.338,-84.1129
GA,31.3493,-81.8271
AL,31.3497,-85.6846
LA,31.3541,-93.4257
AL,31.3623,-85.3157
TX,31.3734,-96.5179
MS,31.3798,-89.5862
AL,31.3805,-87.9087
MS,31.3966,-88.8779
TX,31.39849041,-100.4520726
LA,31.3999,-92.6042
TX,31.4206,-97.401
AL,31.4209,-86.0609
GA,31.4265,-83.3245
TX,31.4319,-99.919
TX,31.4397,-97.7853
AZ,31.4453,-109.8731
AZ,31.44677647,-110.2243
AZ,31.4502,-110.8311
TX,31.4507,-97.1909
TX,31.452,-98.5593
TX,31.4561,-96.8917
TX,31.4565,-94.8721
GA,31.45901587,-83.54016984
TX,31.4622,-98.1648
AL,31.4627,-85.6267
MS,31.4649,-90.8234
TX,31.4701,-96.0149
GA,31.4736,-83.6453
MS,31.4802,-89.8222
MS,31.4955,-89.3012
GA,31.4961,-82.0305
AZ,31.5017,-111.0688
AZ,31.50221429,-109.4843286
MS,31.5043,-90.9148
AL,31.50957551,-87.33105918
TX,31.5105,-97.2645
TX,31.5116,-96.5223
GA,31.51628313,-82.85061205
TX,31.523,-94.9352
AZ,31.5273,-110.3607
AZ,31.5323,-110.7113
AL,31.5369,-87.8266
TX,31.5398,-102.8812
MS,31.5401,-89.4753
GA,31.5409,-83.8749
TX,31.5417,-106.2132
GA,31.5449,-83.0214
TX,31.5501,-95.8596
TX,31.5534,-97.4453
AZ,31.5541,-111.0361
MS,31.5601,-89.2322
GA,31.56107647,-84.1730902
LA,31.5636,-93.5041
GA,31.5678,-83.2719
LA,31.5686,-92.3568
MS,31.5692,-91.3289
MS,31.5692,-90.1097
MS,31.57325385,-90.49419231
TX,31.57359751,-97.1358486
AZ,31.57512718,-110.1816068
AL,31.5762,-86.3202
AL,31.5849,-85.4956
AL,31.6003,-86.8338
TX,31.6103,-95.0762
AZ,31.6126,-111.0459
LA,31.613,-92.0175
GA,31.6165,-84.9917
AL,31.6175,-88.2944
TX,31.6217,-95.5204
TX,31.623,-96.2393
TX,31.6393,-98.977
LA,31.6422,-93.6173
LA,31.6482,-91.561
GA,31.6514,-83.5681
TX,31.65258571,-94.56937802
MS,31.6541,-89.578
